"","order","plot_id","cluster","pp_id","poss_id","game_date","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","event_id","o_zone","poss_succ","poss_type","rush","zone_pass","rush_pass","corsi","shot","fenwick","high_danger","goal","recep_dum","d_zone"
"323","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:46",5,4,0,2,"usa","Amanda Kessel","Zone Entry",124,7,"Played","","","",15,1,1,"Played",1,0,0,0,0,0,0,0,0,1
"324","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:46",5,4,0,2,"usa","Hayley Scamurra","Play Reception",128,0,"Direct","","","",15.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"325","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:46",5,4,0,2,"usa","Hayley Scamurra","Incomplete Play",128,0,"Direct","","","",16,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"326","24","20190217usacan_2_318_11","C Shape","20190217usacan_2_318",11,"2019-02-17","usa","can",2,"2:46",5,4,0,2,"usa","Amanda Kessel","Incomplete Play Reception",141,7,"Direct","","","",16.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"327","25","20190217usacan_2_318_40","C Shape","20190217usacan_2_318",40,"2019-02-17","usa","can",2,"1:47",5,4,0,2,"usa","Alex Cavalini","Puck Recovery",9,56,"","","","",40,0,0,"Played",1,0,0,0,0,0,0,0,0,1
"328","25","20190217usacan_2_318_40","C Shape","20190217usacan_2_318",40,"2019-02-17","usa","can",2,"1:47",5,4,0,2,"usa","Alex Cavalini","Play",9,56,"Indirect","","","",41,0,0,"Played",1,0,1,0,0,0,0,0,0,1
"329","25","20190217usacan_2_318_40","C Shape","20190217usacan_2_318",40,"2019-02-17","usa","can",2,"1:47",5,4,0,2,"usa","Megan Bozek","Play Reception",10,51,"Indirect","","","",41.5,0,0,"Played",1,0,0,0,0,0,0,0,1,1
"330","25","20190217usacan_2_318_40","C Shape","20190217usacan_2_318",40,"2019-02-17","usa","can",2,"1:38",5,4,0,2,"usa","Megan Bozek","Incomplete Play",83,6,"Direct","","","",42,0,0,"Played",1,0,0,0,0,0,0,0,0,1
"331","25","20190217usacan_2_318_40","C Shape","20190217usacan_2_318",40,"2019-02-17","usa","can",2,"1:38",5,4,0,2,"usa","Gigi Marvin","Incomplete Play Reception",125,35,"Direct","","","",43.5,1,0,"Played",1,0,0,0,0,0,0,0,1,1
"332","26","20190217usacan_3_1219_13","C Shape","20190217usacan_3_1219",13,"2019-02-17","usa","can",3,"11:50",5,4,0,2,"usa","Kacey Bellamy","Puck Recovery",2,56,"","","","",13,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"333","26","20190217usacan_3_1219_13","C Shape","20190217usacan_3_1219",13,"2019-02-17","usa","can",3,"11:47",5,4,0,2,"usa","Kacey Bellamy","Play",42,33,"Indirect","","","",14,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"334","26","20190217usacan_3_1219_13","C Shape","20190217usacan_3_1219",13,"2019-02-17","usa","can",3,"11:47",5,4,0,2,"usa","Brianna Decker","Play Reception",63,71,"Indirect","","","",14.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"335","26","20190217usacan_3_1219_13","C Shape","20190217usacan_3_1219",13,"2019-02-17","usa","can",3,"11:42",5,4,0,2,"usa","Brianna Decker","Play",63,35,"Direct","","","",15,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"336","26","20190217usacan_3_1219_13","C Shape","20190217usacan_3_1219",13,"2019-02-17","usa","can",3,"11:42",5,4,0,2,"usa","Amanda Kessel","Play Reception",109,4,"Direct","","","",15.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"337","26","20190217usacan_3_1219_13","C Shape","20190217usacan_3_1219",13,"2019-02-17","usa","can",3,"11:39",5,4,0,2,"usa","Amanda Kessel","Incomplete Play",111,4,"Indirect","","","",16,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"338","26","20190217usacan_3_1219_13","C Shape","20190217usacan_3_1219",13,"2019-02-17","usa","can",3,"11:39",5,4,0,2,"usa","Amanda Kessel","Zone Entry",121,4,"Played","","","",17,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"339","26","20190217usacan_3_1219_13","C Shape","20190217usacan_3_1219",13,"2019-02-17","usa","can",3,"11:39",5,4,0,2,"usa","Alex Carpenter","Incomplete Play Reception",127,8,"Indirect","","","",17.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"340","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:29",4,5,2,2,"can","Emerance Maschmeyer","Puck Recovery",10,36,"","","","",34,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"341","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:28",4,5,2,2,"can","Emerance Maschmeyer","Play",5,37,"Direct","","","",35,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"342","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:28",4,5,2,2,"can","Brigette Lacquette","Play Reception",3,49,"Direct","","","",35.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"343","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:25",4,5,2,2,"can","Brigette Lacquette","Play",26,48,"Direct","","","",36,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"344","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:25",4,5,2,2,"can","Sarah Nurse","Play Reception",79,31,"Direct","","","",36.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"345","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:22",4,5,2,2,"can","Sarah Nurse","Incomplete Play",110,30,"Indirect","","","",37,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"346","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:22",4,5,2,2,"can","Sarah Nurse","Zone Entry",124,15,"Played","","","",38,1,1,"Played",1,0,0,0,0,0,0,0,0,1
"347","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:22",4,5,2,2,"can","Brianne Jenner","Incomplete Play Reception",133,3,"Indirect","","","",38.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"348","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:14",4,5,2,2,"can","Rebecca Johnston","Puck Recovery",197,44,"","","","",41,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"349","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:13",4,5,2,2,"can","Rebecca Johnston","Play",197,44,"Indirect","","","",42,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"350","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:13",4,5,2,2,"can","Brianne Jenner","Play Reception",199,36,"Indirect","","","",42.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"351","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:12",4,5,2,2,"can","Brianne Jenner","Incomplete Play",195,35,"Direct","","","",43,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"352","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:12",4,5,2,2,"can","Natalie Spooner","Incomplete Play Reception",191,38,"Direct","","","",43.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"353","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"8:11",4,5,2,2,"can","Sarah Nurse","Puck Recovery",195,63,"","","","",44,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"354","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"7:59",4,5,2,2,"can","Brianne Jenner","Puck Recovery",129,3,"","","","",48,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"355","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"7:58",4,5,2,2,"can","Brianne Jenner","Play",143,3,"Direct","","","",49,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"356","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"7:58",4,5,2,2,"can","Natalie Spooner","Play Reception",179,4,"Direct","","","",49.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"357","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"7:56",4,5,2,2,"can","Natalie Spooner","Play",143,7,"Direct","","","",50,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"358","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"7:56",4,5,2,2,"can","Brigette Lacquette","Play Reception",129,30,"Direct","","","",50.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"359","27","20190406usacan_2_941_34","C Shape","20190406usacan_2_941",34,"2019-04-06","usa","can",2,"7:55",4,5,2,2,"can","Brigette Lacquette","Shot",129,30,"Slapshot","On Net","t","t",51,1,1,"Played",0,0,0,1,1,1,1,0,0,1
"360","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"16:09",5,4,3,2,"usa","Dani Cameranesi","Puck Recovery",118,4,"","","","",45,0,1,"Played",1,0,0,0,0,0,0,0,0,0
"361","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"16:06",5,4,3,2,"usa","Dani Cameranesi","Play",106,7,"Direct","","","",46,0,1,"Played",1,0,1,0,0,0,0,0,0,0
"362","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"16:06",5,4,3,2,"usa","Kacey Bellamy","Play Reception",82,30,"Direct","","","",46.5,0,1,"Played",1,0,0,0,0,0,0,0,1,0
"363","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"16:04",5,4,3,2,"usa","Kacey Bellamy","Play",93,45,"Direct","","","",47,0,1,"Played",1,0,1,0,0,0,0,0,0,0
"364","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"16:03",5,4,3,2,"usa","Kacey Bellamy","Zone Entry",124,73,"Played","","","",48,1,1,"Played",1,0,0,0,0,0,0,0,0,0
"365","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"16:04",5,4,3,2,"usa","Kelly Pannek","Play Reception",128,74,"Direct","","","",48.5,1,1,"Played",1,0,0,0,0,0,0,0,1,0
"366","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"16:02",5,4,3,2,"usa","Kelly Pannek","Incomplete Play",129,80,"Indirect","","","",49,1,1,"Played",0,0,0,0,0,0,0,0,0,0
"367","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"16:02",5,4,3,2,"usa","Alex Carpenter","Incomplete Play Reception",194,45,"Indirect","","","",49.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"368","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:58",5,4,3,2,"usa","Alex Carpenter","Takeaway",197,52,"","","","",51,1,1,"Played",0,0,0,0,0,0,0,0,0,0
"369","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:57",5,4,3,2,"usa","Alex Carpenter","Play",188,76,"Indirect","","","",52,1,1,"Played",0,1,0,0,0,0,0,0,0,0
"370","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:57",5,4,3,2,"usa","Kelly Pannek","Play Reception",188,76,"Indirect","","","",52.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"371","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:54",5,4,3,2,"usa","Kelly Pannek","Incomplete Play",183,78,"Indirect","","","",53,1,1,"Played",0,0,0,0,0,0,0,0,0,0
"372","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:54",5,4,3,2,"usa","Kacey Bellamy","Incomplete Play Reception",128,85,"Indirect","","","",53.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"373","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:51",5,4,3,2,"usa","Kacey Bellamy","Puck Recovery",127,73,"","","","",56,1,1,"Played",0,0,0,0,0,0,0,0,0,0
"374","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:50",5,4,3,2,"usa","Kacey Bellamy","Play",135,58,"Direct","","","",57,1,1,"Played",0,1,0,0,0,0,0,0,0,0
"375","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:50",5,4,3,2,"usa","Alex Carpenter","Play Reception",146,22,"Direct","","","",57.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"376","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:50",5,4,3,2,"usa","Alex Carpenter","Shot",146,22,"Snapshot","On Net","t","t",58,1,1,"Played",0,0,0,1,1,1,1,0,0,0
"377","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:46",5,4,3,2,"usa","Lee Stecklein","Puck Recovery",162,83,"","","","",62,1,1,"Played",0,0,0,0,0,0,0,0,0,0
"378","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:46",5,4,3,2,"usa","Lee Stecklein","Play",162,83,"Indirect","","","",63,1,1,"Played",0,1,0,0,0,0,0,0,0,0
"379","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:46",5,4,3,2,"usa","Annie Pankowski","Play Reception",183,80,"Indirect","","","",63.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"380","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:42",5,4,3,2,"usa","Annie Pankowski","Play",192,70,"Direct","","","",64,1,1,"Played",0,1,0,0,0,0,0,0,0,0
"381","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:42",5,4,3,2,"usa","Kendall Coyne Schofield","Play Reception",199,54,"Direct","","","",64.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"382","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:40",5,4,3,2,"usa","Kendall Coyne Schofield","Play",196,57,"Direct","","","",65,1,1,"Played",0,1,0,0,0,0,0,0,0,0
"383","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:40",5,4,3,2,"usa","Annie Pankowski","Play Reception",198,66,"Direct","","","",65.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"384","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:38",5,4,3,2,"usa","Annie Pankowski","Play",189,73,"Direct","","","",66,1,1,"Played",0,1,0,0,0,0,0,0,0,0
"385","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:38",5,4,3,2,"usa","Lee Stecklein","Play Reception",130,72,"Direct","","","",66.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"386","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:37",5,4,3,2,"usa","Lee Stecklein","Play",131,66,"Direct","","","",67,1,1,"Played",0,1,0,0,0,0,0,0,0,0
"387","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:37",5,4,3,2,"usa","Annie Pankowski","Play Reception",150,81,"Direct","","","",67.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"388","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:34",5,4,3,2,"usa","Annie Pankowski","Play",143,67,"Direct","","","",68,1,1,"Played",0,1,0,0,0,0,0,0,0,0
"389","12","20190406usacan_3_1734_45","U Shape","20190406usacan_3_1734",45,"2019-04-06","usa","can",3,"15:34",5,4,3,2,"usa","Lee Stecklein","Play Reception",135,44,"Direct","","","",68.5,1,1,"Played",0,0,0,0,0,0,0,0,1,0
"390","13","20190413fincan_3_1522_28","Diagonal","20190413fincan_3_1522",28,"2019-04-13","fin","can",3,"13:56",5,4,3,2,"fin","Petra Nieminen","Puck Recovery",69,47,"","","","",28,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"391","13","20190413fincan_3_1522_28","Diagonal","20190413fincan_3_1522",28,"2019-04-13","fin","can",3,"13:55",5,4,3,2,"fin","Petra Nieminen","Incomplete Play",66,49,"Indirect","","","",29,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"392","13","20190413fincan_3_1522_28","Diagonal","20190413fincan_3_1522",28,"2019-04-13","fin","can",3,"13:53",5,4,3,2,"fin","Petra Nieminen","Zone Entry",126,74,"Played","","","",30,1,1,"Played",1,0,0,0,0,0,0,0,0,1
"393","13","20190413fincan_3_1522_28","Diagonal","20190413fincan_3_1522",28,"2019-04-13","fin","can",3,"13:55",5,4,3,2,"fin","Linda Valimaki","Incomplete Play Reception",135,71,"Indirect","","","",30.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"394","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:56",5,4,2,1,"min","Sydney Baldwin","Puck Recovery",2,59,"","","","",8,0,1,"Played",1,0,0,0,0,0,0,0,0,1
"395","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:53",5,4,2,1,"min","Sydney Baldwin","Play",59,37,"Direct","","","",9,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"396","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:53",5,4,2,1,"min","Haley Mack","Play Reception",87,17,"Direct","","","",9.5,0,1,"Played",1,0,0,0,0,0,0,0,1,1
"397","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:50",5,4,2,1,"min","Haley Mack","Play",107,19,"Direct","","","",10,0,1,"Played",1,0,1,0,0,0,0,0,0,1
"398","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:50",5,4,2,1,"min","Haley Mack","Zone Entry",125,29,"Played","","","",11,1,1,"Played",1,0,0,0,0,0,0,0,0,1
"399","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:50",5,4,2,1,"min","Meghan Lorence","Play Reception",186,72,"Direct","","","",11.5,1,1,"Played",1,0,0,0,0,0,0,0,1,1
"400","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:45",5,4,2,1,"min","Meghan Lorence","Play",198,26,"Indirect","","","",12,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"401","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:45",5,4,2,1,"min","Stephanie Anderson","Play Reception",199,24,"Indirect","","","",12.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"402","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:43",5,4,2,1,"min","Stephanie Anderson","Play",182,6,"Direct","","","",13,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"403","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:43",5,4,2,1,"min","Meghan Lorence","Play Reception",157,4,"Direct","","","",13.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"404","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:40",5,4,2,1,"min","Meghan Lorence","Play",165,12,"Direct","","","",14,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"405","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:40",5,4,2,1,"min","Nina Rodgers","Play Reception",168,73,"Direct","","","",14.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"406","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:39",5,4,2,1,"min","Nina Rodgers","Shot",168,73,"Fan","Missed","f","t",15,1,1,"Played",0,0,0,1,0,1,1,0,0,1
"407","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:37",5,4,2,1,"min","Nina Rodgers","Puck Recovery",172,76,"","","","",16,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"408","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:36",5,4,2,1,"min","Nina Rodgers","Play",174,75,"Indirect","","","",17,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"409","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:36",5,4,2,1,"min","Haley Mack","Play Reception",198,59,"Indirect","","","",17.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"410","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:34",5,4,2,1,"min","Haley Mack","Play",197,56,"Direct","","","",18,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"411","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:34",5,4,2,1,"min","Meghan Lorence","Play Reception",168,32,"Direct","","","",18.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"412","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:33",5,4,2,1,"min","Meghan Lorence","Shot",168,32,"Snapshot","On Net","f","t",19,1,1,"Played",0,0,0,1,1,1,1,0,0,1
"413","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:28",5,4,2,1,"min","Maddie Rowe","Puck Recovery",129,4,"","","","",21,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"414","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:27",5,4,2,1,"min","Maddie Rowe","Play",132,4,"Indirect","","","",22,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"415","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:27",5,4,2,1,"min","Allie Thunstrom","Play Reception",179,3,"Indirect","","","",22.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"416","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:25",5,4,2,1,"min","Allie Thunstrom","Play",184,3,"Indirect","","","",23,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"417","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:25",5,4,2,1,"min","Jonna Curtis","Play Reception",197,40,"Indirect","","","",23.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"418","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:24",5,4,2,1,"min","Jonna Curtis","Play",197,40,"Direct","","","",24,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"419","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:24",5,4,2,1,"min","Meaghan Pezon","Play Reception",196,70,"Direct","","","",24.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"420","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:20",5,4,2,1,"min","Meaghan Pezon","Play",178,74,"Direct","","","",25,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"421","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:20",5,4,2,1,"min","Jonna Curtis","Play Reception",196,67,"Direct","","","",25.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"422","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:18",5,4,2,1,"min","Jonna Curtis","Incomplete Play",195,68,"Direct","","","",26,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"423","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:18",5,4,2,1,"min","Allie Thunstrom","Incomplete Play Reception",183,40,"Direct","","","",26.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"424","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:16",5,4,2,1,"min","Maddie Rowe","Puck Recovery",149,10,"","","","",27,1,1,"Played",0,0,0,0,0,0,0,0,0,1
"425","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:16",5,4,2,1,"min","Maddie Rowe","Play",150,6,"Indirect","","","",28,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"426","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:16",5,4,2,1,"min","Allie Thunstrom","Play Reception",198,41,"Indirect","","","",28.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"427","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:13",5,4,2,1,"min","Allie Thunstrom","Play",200,49,"Indirect","","","",29,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"428","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:13",5,4,2,1,"min","Jonna Curtis","Play Reception",195,72,"Indirect","","","",29.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"429","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:12",5,4,2,1,"min","Jonna Curtis","Play",195,72,"Indirect","","","",30,1,1,"Played",0,1,0,0,0,0,0,0,0,1
"430","30","20210123minbos_2_106_8","C Shape","20210123minbos_2_106",8,"2021-01-23","min","bos",2,"0:12",5,4,2,1,"min","Meaghan Pezon","Play Reception",159,83,"Indirect","","","",30.5,1,1,"Played",0,0,0,0,0,0,0,0,1,1
"431",NA,"20210123minbos_2_332_18",NA,"20210123minbos_2_332",18,"2021-01-23","min","bos",2,"2:40",4,5,2,1,"bos","Jillian Dempsey","Puck Recovery",1,63,"","","","",18,0,1,"Played",1,0,0,0,0,0,0,0,0,1
